custom/best_energy,env4/episode_return_disc,env17/episode_return,env66/episode_return_disc,env1/episode_return,env44/episode_return_disc,env31/episode_return,env43/episode_return_disc,env16/episode_return_disc,env69/episode_return,env53/episode_return,env51/episode_return,env21/episode_return,env1/episode_return_disc,env27/episode_return,env57/episode_return_disc,env76/episode_return_disc,env59/episode_return,env12/episode_return_disc,env45/episode_return_disc,env78/episode_return,env50/episode_return_disc,env53/episode_return_disc,env41/episode_return_disc,env77/episode_return_disc,env5/episode_return_disc,env9/episode_return_disc,env29/episode_return_disc,env2/episode_return,env37/episode_return_disc,env5/episode_return,env33/episode_return_disc,env35/episode_return,env61/episode_return,env35/episode_return_disc,env22/episode_return,env71/episode_return_disc,env75/episode_return_disc,env60/episode_return,env73/episode_return_disc,env7/episode_return,env17/episode_return_disc,env33/episode_return,env3/episode_return,env39/episode_return_disc,env68/episode_return,env29/episode_return,env15/episode_return_disc,env50/episode_return,env68/episode_return_disc,env40/episode_return_disc,env58/episode_return,env55/episode_return_disc,env23/episode_return_disc,env63/episode_return,env59/episode_return_disc,env67/episode_return_disc,env65/episode_return_disc,env69/episode_return_disc,env76/episode_return,env46/episode_return_disc,env18/episode_return,env48/episode_return_disc,env9/episode_return,env25/episode_return,env28/episode_return_disc,env64/episode_return,env71/episode_return,env3/episode_return_disc,env37/episode_return,env56/episode_return_disc,env0/episode_return_disc,env67/episode_return,env73/episode_return,env62/episode_return_disc,env21/episode_return_disc,env32/episode_return_disc,env41/episode_return,env0/episode_return,env47/episode_return,env42/episode_return_disc,env13/episode_return,env30/episode_return_disc,env38/episode_return_disc,env32/episode_return,env30/episode_return,env10/episode_return,env16/episode_return,env70/episode_return_disc,env52/episode_return,env75/episode_return,env19/episode_return_disc,env58/episode_return_disc,env45/episode_return,env22/episode_return_disc,env11/episode_return,env34/episode_return_disc,env43/episode_return,env6/episode_return_disc,env48/episode_return,env55/episode_return,env65/episode_return,env78/episode_return_disc,env13/episode_return_disc,env47/episode_return_disc,env6/episode_return,env42/episode_return,env72/episode_return_disc,env34/episode_return,env79/episode_return_disc,env26/episode_return,env36/episode_return,env64/episode_return_disc,env25/episode_return_disc,env51/episode_return_disc,env14/episode_return_disc,env18/episode_return_disc,env61/episode_return_disc,env70/episode_return,env49/episode_return_disc,env8/episode_return_disc,env39/episode_return,env44/episode_return,env24/episode_return,env72/episode_return,env46/episode_return,env74/episode_return_disc,env12/episode_return,env11/episode_return_disc,env7/episode_return_disc,env62/episode_return,env24/episode_return_disc,env19/episode_return,env20/episode_return_disc,env77/episode_return,env60/episode_return_disc,env4/episode_return,env49/episode_return,env27/episode_return_disc,env14/episode_return,env38/episode_return,env20/episode_return,env52/episode_return_disc,env23/episode_return,env8/episode_return,env26/episode_return_disc,env66/episode_return,env79/episode_return,env15/episode_return,env57/episode_return,env10/episode_return_disc,env54/episode_return,env56/episode_return,env63/episode_return_disc,env36/episode_return_disc,env74/episode_return,env28/episode_return,env54/episode_return_disc,env2/episode_return_disc,env40/episode_return,env31/episode_return_disc,time/total_timesteps,eval/mean_reward,eval/mean_ep_length,time/iterations,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,train/loss,train/explained_variance,train/clip_fraction,train/clip_range,train/learning_rate,train/approx_kl,train/n_updates,train/value_loss,train/entropy_loss,train/policy_gradient_loss
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.9718146324157715,16.66666603088379,5.373631477355957,3.846153736114502,3.654069423675537,3.4482758045196533,6.5251240730285645,4.350082874298096,5.0,4.761904716491699,7.142857074737549,4.34782600402832,3.513528347015381,6.25,4.807986259460449,7.027056694030762,4.166666507720947,6.5251240730285645,4.152351379394531,6.25,4.350082874298096,4.350082874298096,3.8063223361968994,3.513528347015381,6.5251240730285645,5.075096607208252,6.5251240730285645,4.34782600402832,3.2625620365142822,7.142857074737549,5.709483623504639,16.66666603088379,9.090909004211426,15.225289344787598,4.0,5.075096607208252,5.075096607208252,7.142857074737549,4.807986259460449,5.55555534362793,15.225289344787598,6.25,4.761904716491699,5.709483623504639,5.882352828979492,7.142857074737549,4.152351379394531,4.761904716491699,5.373631477355957,6.5251240730285645,8.333333015441895,2.9468302726745605,6.5251240730285645,4.545454502105713,3.8063223361968994,5.709483623504639,4.567586898803711,4.567586898803711,7.692307472229004,5.075096607208252,11.11111068725586,5.709483623504639,5.55555534362793,4.34782600402832,4.567586898803711,5.55555534362793,5.55555534362793,4.350082874298096,3.5714285373687744,4.567586898803711,5.709483623504639,6.25,5.263157844543457,10.150193214416504,3.9718146324157715,5.373631477355957,4.166666507720947,6.25,5.55555534362793,3.9718146324157715,11.11111068725586,6.5251240730285645,4.567586898803711,5.882352828979492,7.142857074737549,5.55555534362793,4.761904716491699,5.075096607208252,5.0,5.55555534362793,7.027056694030762,7.612644672393799,4.545454502105713,3.654069423675537,4.34782600402832,11.418967247009277,7.142857074737549,6.5251240730285645,6.25,3.225806474685669,5.0,5.709483623504639,10.150193214416504,5.075096607208252,7.142857074737549,4.34782600402832,6.5251240730285645,12.5,4.807986259460449,3.4482758045196533,4.545454502105713,5.075096607208252,3.9718146324157715,6.5251240730285645,7.027056694030762,10.150193214416504,8.304702758789062,5.55555534362793,15.225289344787598,11.418967247009277,6.25,4.0,8.333333015441895,7.142857074737549,5.55555534362793,5.075096607208252,7.142857074737549,3.9718146324157715,5.075096607208252,11.11111068725586,7.612644672393799,7.692307472229004,4.152351379394531,3.846153736114502,6.5251240730285645,4.34782600402832,16.66666603088379,5.709483623504639,7.692307472229004,5.0,4.545454502105713,4.567586898803711,7.142857074737549,12.5,3.150059938430786,5.882352828979492,5.263157844543457,4.545454502105713,5.263157844543457,5.075096607208252,6.25,5.0,4.152351379394531,4.152351379394531,5.55555534362793,5.0,5.709483623504639,3.9718146324157715,7.142857074737549,3.150059938430786,3200,6.602304520000001,10.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,,,2,738,6.71987727,10.0,4,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3281824588775635,0.0886373519897461,0.19234375236555934,0.2,0.0003,0.024486016,8,5.004020094871521,-6.261071801185608,-0.04797884632234854
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4.350082874298096,10.0,6.5251240730285645,5.0,15.225289344787598,5.882352828979492,7.027056694030762,3.9718146324157715,4.545454502105713,7.142857074737549,3.4482758045196533,5.263157844543457,4.567586898803711,4.166666507720947,4.807986259460449,3.9718146324157715,4.545454502105713,5.373631477355957,3.9718146324157715,6.25,3.9718146324157715,6.5251240730285645,15.225289344787598,7.612644672393799,15.225289344787598,11.418967247009277,3.9718146324157715,4.34782600402832,7.612644672393799,16.66666603088379,6.090115547180176,16.66666603088379,3.846153736114502,15.225289344787598,7.142857074737549,4.350082874298096,9.135173797607422,6.25,4.350082874298096,12.5,9.135173797607422,6.666666507720947,5.263157844543457,15.225289344787598,5.882352828979492,4.34782600402832,4.567586898803711,4.34782600402832,5.373631477355957,5.709483623504639,16.66666603088379,4.152351379394531,5.373631477355957,5.55555534362793,4.152351379394531,4.152351379394531,10.150193214416504,4.152351379394531,4.34782600402832,4.567586898803711,7.142857074737549,7.612644672393799,12.5,4.545454502105713,5.075096607208252,11.11111068725586,4.761904716491699,4.807986259460449,8.333333015441895,3.8063223361968994,6.5251240730285645,4.545454502105713,4.761904716491699,15.225289344787598,4.807986259460449,4.567586898803711,16.66666603088379,7.142857074737549,5.0,4.807986259460449,4.545454502105713,3.8063223361968994,6.5251240730285645,5.0,4.166666507720947,9.090909004211426,4.34782600402832,3.654069423675537,3.5714285373687744,10.0,5.075096607208252,15.225289344787598,4.34782600402832,6.5251240730285645,6.25,6.5251240730285645,7.692307472229004,15.225289344787598,8.333333015441895,4.545454502105713,11.11111068725586,5.709483623504639,4.152351379394531,4.567586898803711,16.66666603088379,5.263157844543457,6.5251240730285645,7.142857074737549,11.418967247009277,8.333333015441895,12.5,10.150193214416504,4.152351379394531,3.150059938430786,9.135173797607422,6.5251240730285645,3.513528347015381,4.0,15.225289344787598,4.807986259460449,16.66666603088379,16.66666603088379,12.5,7.142857074737549,5.0,5.709483623504639,5.882352828979492,5.709483623504639,11.418967247009277,16.66666603088379,11.418967247009277,5.55555534362793,4.350082874298096,8.333333015441895,5.709483623504639,4.761904716491699,16.66666603088379,3.8063223361968994,10.0,7.142857074737549,4.761904716491699,3.2625620365142822,5.882352828979492,5.263157844543457,7.612644672393799,7.142857074737549,12.5,5.0,5.263157844543457,8.304702758789062,5.0,4.166666507720947,5.075096607208252,11.418967247009277,6.25,5.55555534362793,4.567586898803711,3.9718146324157715,6.25,5.373631477355957,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.709483623504639,16.66666603088379,4.152351379394531,4.166666507720947,3.513528347015381,16.66666603088379,5.709483623504639,4.152351379394531,16.66666603088379,5.55555534362793,16.66666603088379,8.333333015441895,3.8063223361968994,5.0,6.5251240730285645,5.075096607208252,7.692307472229004,15.225289344787598,11.418967247009277,5.55555534362793,4.350082874298096,5.075096607208252,4.152351379394531,6.090115547180176,6.5251240730285645,3.513528347015381,8.304702758789062,7.692307472229004,4.350082874298096,7.142857074737549,3.8063223361968994,3.3333332538604736,7.142857074737549,3.045057773590088,16.66666603088379,3.2625620365142822,3.8063223361968994,4.0,9.135173797607422,6.666666507720947,15.225289344787598,4.166666507720947,3.5714285373687744,6.090115547180176,7.142857074737549,9.090909004211426,6.5251240730285645,4.761904716491699,6.5251240730285645,10.150193214416504,5.882352828979492,3.513528347015381,9.135173797607422,5.0,7.027056694030762,3.9718146324157715,3.2625620365142822,15.225289344787598,5.55555534362793,6.090115547180176,16.66666603088379,4.152351379394531,3.846153736114502,4.545454502105713,10.150193214416504,8.333333015441895,3.5714285373687744,3.2625620365142822,4.761904716491699,3.8063223361968994,15.225289344787598,4.34782600402832,10.0,4.567586898803711,7.612644672393799,10.150193214416504,4.545454502105713,16.66666603088379,5.263157844543457,6.5251240730285645,5.55555534362793,6.5251240730285645,4.807986259460449,11.11111068725586,7.142857074737549,6.25,4.545454502105713,4.567586898803711,4.166666507720947,4.166666507720947,9.135173797607422,5.373631477355957,12.5,15.225289344787598,8.333333015441895,15.225289344787598,6.25,5.075096607208252,4.545454502105713,3.846153736114502,3.5714285373687744,5.075096607208252,5.075096607208252,4.807986259460449,5.55555534362793,7.142857074737549,9.135173797607422,16.66666603088379,6.5251240730285645,6.25,7.142857074737549,7.612644672393799,4.152351379394531,15.225289344787598,3.8063223361968994,15.225289344787598,6.5251240730285645,5.0,4.350082874298096,11.418967247009277,6.666666507720947,3.846153736114502,3.3333332538604736,10.0,6.666666507720947,6.5251240730285645,16.66666603088379,7.612644672393799,6.090115547180176,5.0,3.045057773590088,10.0,4.567586898803711,6.666666507720947,3.654069423675537,6.25,4.761904716491699,4.567586898803711,4.166666507720947,5.263157844543457,5.0,3.8063223361968994,10.0,12.5,5.709483623504639,4.545454502105713,7.142857074737549,7.142857074737549,7.142857074737549,5.709483623504639,4.34782600402832,4.166666507720947,4.567586898803711,6.5251240730285645,7.142857074737549,11.11111068725586,3.9718146324157715,7.027056694030762,11.11111068725586,15.225289344787598,4800,6.987307599999999,10.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800,,,3,1190,7.38723151,10.0,4,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.876195192337036,0.27430039644241333,0.1489062536507845,0.2,0.0003,0.019444488,12,7.463201737403869,-6.302443206310272,-0.04831367915248848
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.5251240730285645,4.34782600402832,2.6100494861602783,7.142857074737549,11.418967247009277,4.761904716491699,4.350082874298096,3.9718146324157715,10.0,7.142857074737549,5.55555534362793,5.0,6.5251240730285645,5.55555534362793,10.150193214416504,6.090115547180176,10.0,4.807986259460449,6.5251240730285645,16.66666603088379,5.075096607208252,6.5251240730285645,15.225289344787598,7.612644672393799,7.027056694030762,5.709483623504639,15.225289344787598,4.34782600402832,15.225289344787598,7.692307472229004,5.373631477355957,10.0,6.25,9.135173797607422,11.11111068725586,3.654069423675537,6.5251240730285645,6.25,5.709483623504639,4.166666507720947,3.9718146324157715,5.882352828979492,8.333333015441895,15.225289344787598,10.0,16.66666603088379,4.350082874298096,5.55555534362793,9.135173797607422,15.225289344787598,5.263157844543457,3.654069423675537,3.8063223361968994,16.66666603088379,9.135173797607422,9.135173797607422,4.350082874298096,9.135173797607422,6.666666507720947,3.9718146324157715,5.263157844543457,9.135173797607422,6.25,7.692307472229004,9.135173797607422,4.34782600402832,4.0,7.612644672393799,16.66666603088379,3.2625620365142822,5.709483623504639,10.0,6.25,5.709483623504639,4.567586898803711,6.090115547180176,16.66666603088379,6.25,5.263157844543457,4.567586898803711,11.11111068725586,3.8063223361968994,3.654069423675537,6.666666507720947,4.166666507720947,10.0,4.34782600402832,5.709483623504639,3.3333332538604736,7.142857074737549,3.8063223361968994,4.807986259460449,7.142857074737549,10.150193214416504,16.66666603088379,9.135173797607422,4.761904716491699,5.075096607208252,10.0,4.0,4.761904716491699,15.225289344787598,10.150193214416504,4.807986259460449,5.55555534362793,5.0,5.075096607208252,10.0,9.135173797607422,5.55555534362793,3.4482758045196533,3.9718146324157715,7.027056694030762,5.075096607208252,9.135173797607422,4.807986259460449,5.709483623504639,6.25,7.612644672393799,4.567586898803711,16.66666603088379,12.5,7.692307472229004,5.55555534362793,4.34782600402832,3.654069423675537,5.263157844543457,15.225289344787598,3.8063223361968994,6.25,7.027056694030762,4.166666507720947,5.075096607208252,8.333333015441895,5.709483623504639,7.142857074737549,8.333333015441895,5.075096607208252,10.0,4.0,5.55555534362793,3.045057773590088,4.166666507720947,5.0,5.075096607208252,2.857142925262451,10.0,4.761904716491699,11.11111068725586,9.135173797607422,4.761904716491699,3.5714285373687744,15.225289344787598,3.150059938430786,4.0,10.0,4.350082874298096,3.9718146324157715,16.66666603088379,4.350082874298096,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
