custom/best_energy,env37/episode_return,env70/episode_return_disc,env47/episode_return_disc,env5/episode_return_disc,env31/episode_return_disc,env65/episode_return,env56/episode_return,env76/episode_return,env35/episode_return_disc,env61/episode_return,env19/episode_return,env3/episode_return,env56/episode_return_disc,env3/episode_return_disc,env8/episode_return_disc,env46/episode_return,env37/episode_return_disc,env8/episode_return,env57/episode_return,env45/episode_return,env57/episode_return_disc,env33/episode_return,env6/episode_return_disc,env23/episode_return_disc,env55/episode_return,env59/episode_return,env18/episode_return_disc,env46/episode_return_disc,env28/episode_return,env54/episode_return,env24/episode_return,env19/episode_return_disc,env70/episode_return,env1/episode_return,env52/episode_return_disc,env79/episode_return,env48/episode_return,env42/episode_return_disc,env29/episode_return,env21/episode_return_disc,env30/episode_return_disc,env22/episode_return,env16/episode_return,env30/episode_return,env39/episode_return_disc,env62/episode_return,env20/episode_return,env12/episode_return,env42/episode_return,env49/episode_return_disc,env38/episode_return_disc,env77/episode_return,env51/episode_return_disc,env41/episode_return,env27/episode_return,env68/episode_return_disc,env14/episode_return,env25/episode_return,env26/episode_return_disc,env11/episode_return_disc,env16/episode_return_disc,env59/episode_return_disc,env55/episode_return_disc,env62/episode_return_disc,env7/episode_return_disc,env32/episode_return,env68/episode_return,env40/episode_return,env27/episode_return_disc,env17/episode_return,env32/episode_return_disc,env1/episode_return_disc,env69/episode_return,env9/episode_return_disc,env79/episode_return_disc,env61/episode_return_disc,env0/episode_return_disc,env18/episode_return,env13/episode_return,env34/episode_return,env15/episode_return_disc,env38/episode_return,env74/episode_return,env48/episode_return_disc,env49/episode_return,env4/episode_return_disc,env7/episode_return,env12/episode_return_disc,env67/episode_return,env11/episode_return,env76/episode_return_disc,env78/episode_return,env78/episode_return_disc,env10/episode_return,env22/episode_return_disc,env64/episode_return,env63/episode_return,env45/episode_return_disc,env31/episode_return,env74/episode_return_disc,env20/episode_return_disc,env60/episode_return_disc,env58/episode_return,env77/episode_return_disc,env15/episode_return,env66/episode_return_disc,env5/episode_return,env75/episode_return_disc,env72/episode_return,env71/episode_return_disc,env14/episode_return_disc,env17/episode_return_disc,env2/episode_return_disc,env36/episode_return_disc,env50/episode_return_disc,env67/episode_return_disc,env35/episode_return,env23/episode_return,env26/episode_return,env64/episode_return_disc,env39/episode_return,env4/episode_return,env25/episode_return_disc,env43/episode_return,env63/episode_return_disc,env29/episode_return_disc,env44/episode_return_disc,env34/episode_return_disc,env50/episode_return,env28/episode_return_disc,env44/episode_return,env2/episode_return,env72/episode_return_disc,env53/episode_return,env75/episode_return,env13/episode_return_disc,env73/episode_return,env73/episode_return_disc,env0/episode_return,env24/episode_return_disc,env52/episode_return,env33/episode_return_disc,env40/episode_return_disc,env71/episode_return,env43/episode_return_disc,env41/episode_return_disc,env69/episode_return_disc,env10/episode_return_disc,env66/episode_return,env54/episode_return_disc,env9/episode_return,env47/episode_return,env53/episode_return_disc,env60/episode_return,env21/episode_return,env51/episode_return,env58/episode_return_disc,env65/episode_return_disc,env6/episode_return,env36/episode_return,time/total_timesteps,eval/mean_ep_length,eval/mean_reward,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/iterations,time/fps,train/approx_kl,train/n_updates,train/value_loss,train/loss,train/explained_variance,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/clip_range,train/entropy_loss
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.090909004211426,13.050248146057129,5.709483623504639,3.045057773590088,3.654069423675537,3.846153736114502,6.25,14.285714149475098,2.0761756896972656,14.285714149475098,2.3255813121795654,2.4390244483947754,5.709483623504639,2.22809100151062,13.050248146057129,4.761904716491699,8.304702758789062,14.285714149475098,4.166666507720947,7.142857074737549,3.8063223361968994,12.5,10.150193214416504,2.6100494861602783,2.17391300201416,3.846153736114502,4.350082874298096,4.350082874298096,14.285714149475098,3.5714285373687744,11.11111068725586,2.1244590282440186,14.285714149475098,9.090909004211426,10.150193214416504,2.17391300201416,2.5,11.418967247009277,3.125,13.050248146057129,13.050248146057129,3.125,9.090909004211426,14.285714149475098,5.075096607208252,3.3333332538604736,14.285714149475098,2.2727272510528564,12.5,6.5251240730285645,2.9468302726745605,5.263157844543457,13.050248146057129,4.761904716491699,7.692307472229004,2.22809100151062,3.846153736114502,9.090909004211426,10.150193214416504,10.150193214416504,8.304702758789062,3.513528347015381,1.9859073162078857,3.045057773590088,13.050248146057129,5.0,2.4390244483947754,2.3809523582458496,7.027056694030762,2.0833332538604736,4.567586898803711,8.304702758789062,9.090909004211426,15.225289344787598,1.9859073162078857,13.050248146057129,11.418967247009277,4.761904716491699,16.66666603088379,1.9607843160629272,8.304702758789062,3.225806474685669,2.5,2.2837934494018555,7.142857074737549,15.225289344787598,14.285714149475098,2.0761756896972656,14.285714149475098,11.11111068725586,13.050248146057129,9.090909004211426,8.304702758789062,2.857142925262451,2.8547418117523193,4.0,9.090909004211426,6.5251240730285645,4.0,2.2837934494018555,13.050248146057129,10.150193214416504,5.882352828979492,4.807986259460449,9.090909004211426,8.304702758789062,3.3333332538604736,13.050248146057129,2.702702760696411,8.304702758789062,3.513528347015381,1.9031611680984497,8.304702758789062,3.045057773590088,15.225289344787598,13.050248146057129,2.2727272510528564,2.857142925262451,11.11111068725586,3.654069423675537,5.55555534362793,16.66666603088379,8.304702758789062,3.4482758045196533,8.304702758789062,2.8547418117523193,13.050248146057129,1.7912105321884155,16.66666603088379,13.050248146057129,14.285714149475098,9.090909004211426,2.468965768814087,16.66666603088379,14.285714149475098,15.225289344787598,3.3333332538604736,3.045057773590088,12.5,10.150193214416504,11.11111068725586,11.418967247009277,2.175041437149048,9.090909004211426,3.150059938430786,4.350082874298096,8.304702758789062,2.6100494861602783,9.090909004211426,3.2625620365142822,16.66666603088379,6.25,15.225289344787598,11.11111068725586,14.285714149475098,14.285714149475098,5.373631477355957,3.513528347015381,11.11111068725586,3.3333332538604736,3200,10.0,8.16466548,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,,,10.0,7.795117439999999,1088,2,2,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016347157,8,10.366262722015382,4.2837347984313965,0.26510006189346313,-0.045470362823562024,0.0003,0.11078125125495716,0.2,-6.274939286708832
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.25,10.150193214416504,2.030038595199585,6.5251240730285645,3.654069423675537,3.846153736114502,10.0,9.090909004211426,13.050248146057129,4.761904716491699,3.7037036418914795,3.4482758045196533,9.135173797607422,3.150059938430786,9.135173797607422,9.090909004211426,5.709483623504639,10.0,9.090909004211426,10.0,8.304702758789062,11.11111068725586,3.045057773590088,4.807986259460449,4.0,14.285714149475098,5.709483623504639,8.304702758789062,16.66666603088379,2.3255813121795654,7.692307472229004,3.3833975791931152,11.11111068725586,2.941176414489746,1.94365394115448,8.333333015441895,3.0303030014038086,15.225289344787598,9.090909004211426,8.304702758789062,8.304702758789062,14.285714149475098,9.090909004211426,9.090909004211426,10.150193214416504,12.5,14.285714149475098,2.6315789222717285,16.66666603088379,2.1244590282440186,8.304702758789062,14.285714149475098,2.22809100151062,14.285714149475098,2.2727272510528564,9.135173797607422,14.285714149475098,4.166666507720947,8.304702758789062,9.135173797607422,8.304702758789062,13.050248146057129,3.654069423675537,11.418967247009277,15.225289344787598,2.4390244483947754,10.0,16.66666603088379,2.0761756896972656,9.090909004211426,2.22809100151062,2.6868157386779785,14.285714149475098,3.045057773590088,7.612644672393799,4.350082874298096,9.135173797607422,6.25,8.333333015441895,3.3333332538604736,3.3833975791931152,9.090909004211426,1.7543859481811523,2.7682344913482666,2.3255813121795654,1.6609406471252441,16.66666603088379,2.4039931297302246,4.166666507720947,10.0,8.304702758789062,8.333333015441895,7.612644672393799,16.66666603088379,13.050248146057129,7.142857074737549,16.66666603088379,9.135173797607422,4.0,1.6026620864868164,13.050248146057129,8.304702758789062,2.777777671813965,13.050248146057129,3.7037036418914795,13.050248146057129,7.142857074737549,13.050248146057129,6.25,10.150193214416504,13.050248146057129,8.304702758789062,2.6100494861602783,5.709483623504639,4.807986259460449,3.8063223361968994,14.285714149475098,5.263157844543457,9.090909004211426,6.5251240730285645,11.11111068725586,1.8181818723678589,3.8063223361968994,14.285714149475098,15.225289344787598,8.304702758789062,2.3423521518707275,3.045057773590088,5.263157844543457,15.225289344787598,2.5641026496887207,2.857142925262451,5.709483623504639,14.285714149475098,14.285714149475098,7.612644672393799,4.166666507720947,3.8063223361968994,10.0,7.027056694030762,2.127659559249878,10.150193214416504,15.225289344787598,11.11111068725586,13.050248146057129,13.050248146057129,13.050248146057129,15.225289344787598,14.285714149475098,2.1244590282440186,3.3333332538604736,2.222222328186035,13.050248146057129,9.090909004211426,9.090909004211426,2.4390244483947754,2.537548303604126,3.513528347015381,3.3333332538604736,6.25,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14.285714149475098,4.807986259460449,8.304702758789062,8.304702758789062,15.225289344787598,14.285714149475098,9.090909004211426,9.090909004211426,10.150193214416504,9.090909004211426,5.55555534362793,9.090909004211426,8.304702758789062,8.304702758789062,2.4039931297302246,9.090909004211426,13.050248146057129,2.6315789222717285,2.222222328186035,2.3809523582458496,2.030038595199585,9.090909004211426,2.4039931297302246,13.050248146057129,3.5714285373687744,14.285714149475098,15.225289344787598,8.304702758789062,4.761904716491699,3.0303030014038086,11.11111068725586,5.075096607208252,5.263157844543457,9.090909004211426,9.135173797607422,9.090909004211426,3.846153736114502,15.225289344787598,4.761904716491699,9.135173797607422,15.225289344787598,14.285714149475098,2.777777671813965,16.66666603088379,13.050248146057129,6.666666507720947,6.666666507720947,7.692307472229004,16.66666603088379,3.045057773590088,8.304702758789062,9.090909004211426,13.050248146057129,3.125,9.090909004211426,5.373631477355957,8.333333015441895,4.34782600402832,6.090115547180176,13.050248146057129,2.537548303604126,13.050248146057129,3.2625620365142822,6.090115547180176,3.8063223361968994,3.846153736114502,5.882352828979492,4.166666507720947,8.304702758789062,7.692307472229004,3.513528347015381,8.304702758789062,4.34782600402832,8.304702758789062,8.304702758789062,8.304702758789062,8.304702758789062,16.66666603088379,7.142857074737549,16.66666603088379,3.9718146324157715,9.090909004211426,16.66666603088379,3.513528347015381,3.3333332538604736,10.150193214416504,4.166666507720947,7.027056694030762,2.941176414489746,14.285714149475098,8.304702758789062,8.333333015441895,7.612644672393799,9.090909004211426,13.050248146057129,7.142857074737549,11.11111068725586,2.175041437149048,16.66666603088379,15.225289344787598,6.090115547180176,6.5251240730285645,20.0,8.304702758789062,4.34782600402832,8.304702758789062,9.090909004211426,5.075096607208252,11.11111068725586,13.050248146057129,7.612644672393799,7.027056694030762,13.050248146057129,4.152351379394531,6.5251240730285645,2.6868157386779785,11.11111068725586,14.285714149475098,6.666666507720947,6.5251240730285645,14.285714149475098,11.11111068725586,3.9718146324157715,5.882352828979492,10.150193214416504,4.350082874298096,10.150193214416504,15.225289344787598,7.142857074737549,4.350082874298096,11.11111068725586,14.285714149475098,10.150193214416504,2.3809523582458496,5.55555534362793,6.5251240730285645,5.263157844543457,4.807986259460449,9.090909004211426,10.150193214416504,10.0,8.304702758789062,3.8063223361968994,14.285714149475098,5.373631477355957,2.8547418117523193,3.9718146324157715,8.304702758789062,9.090909004211426,2.7682344913482666,9.090909004211426,9.090909004211426,2.175041437149048,7.142857074737549,10.0,14.285714149475098,18.270347595214844,13.050248146057129,2.6315789222717285,4.545454502105713,4800,10.0,8.395624110000002,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800,,,10.0,8.77727659,1538,3,3,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018105011,12,8.945589685440064,3.942988395690918,0.3993908166885376,-0.04930700100667309,0.0003,0.1251562517718412,0.2,-6.171284627914429
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,16.66666603088379,8.304702758789062,9.135173797607422,13.050248146057129,6.5251240730285645,9.090909004211426,11.11111068725586,9.090909004211426,8.304702758789062,7.692307472229004,9.090909004211426,9.090909004211426,10.150193214416504,8.304702758789062,2.4039931297302246,10.0,15.225289344787598,2.6315789222717285,9.090909004211426,11.11111068725586,8.304702758789062,4.34782600402832,2.8547418117523193,2.175041437149048,8.333333015441895,14.285714149475098,7.612644672393799,9.135173797607422,9.090909004211426,14.285714149475098,6.25,8.304702758789062,9.090909004211426,9.090909004211426,10.150193214416504,5.882352828979492,14.285714149475098,4.567586898803711,8.333333015441895,5.709483623504639,8.304702758789062,10.0,2.0833332538604736,9.090909004211426,13.050248146057129,7.142857074737549,5.55555534362793,2.777777671813965,5.0,13.050248146057129,4.350082874298096,5.882352828979492,13.050248146057129,16.66666603088379,11.11111068725586,10.150193214416504,3.125,14.285714149475098,10.150193214416504,6.090115547180176,1.9031611680984497,13.050248146057129,7.612644672393799,6.5251240730285645,8.304702758789062,2.3255813121795654,11.11111068725586,3.125,10.150193214416504,4.761904716491699,2.1244590282440186,8.304702758789062,2.222222328186035,8.304702758789062,5.373631477355957,7.027056694030762,13.050248146057129,8.333333015441895,4.761904716491699,9.090909004211426,13.050248146057129,4.761904716491699,9.090909004211426,13.050248146057129,14.285714149475098,2.2837934494018555,9.090909004211426,2.537548303604126,7.692307472229004,6.666666507720947,8.304702758789062,3.125,2.8547418117523193,9.090909004211426,9.135173797607422,12.5,3.4482758045196533,10.150193214416504,7.142857074737549,8.304702758789062,5.075096607208252,13.050248146057129,5.0,5.373631477355957,14.285714149475098,8.304702758789062,14.285714149475098,3.654069423675537,14.285714149475098,8.304702758789062,2.8547418117523193,4.350082874298096,13.050248146057129,15.225289344787598,5.709483623504639,7.027056694030762,9.090909004211426,2.3809523582458496,11.11111068725586,11.418967247009277,14.285714149475098,2.5,13.050248146057129,16.66666603088379,3.150059938430786,7.612644672393799,5.373631477355957,8.304702758789062,6.25,8.304702758789062,5.882352828979492,14.285714149475098,13.050248146057129,9.090909004211426,4.0,4.350082874298096,12.5,11.418967247009277,14.285714149475098,5.709483623504639,11.11111068725586,3.9718146324157715,2.8547418117523193,9.090909004211426,15.225289344787598,15.225289344787598,2.030038595199585,8.304702758789062,9.090909004211426,13.050248146057129,9.090909004211426,10.0,8.304702758789062,14.285714149475098,6.25,14.285714149475098,4.567586898803711,8.304702758789062,3.125,16.66666603088379,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
