custom/best_energy,env22/episode_return,env47/episode_return_disc,env14/episode_return,env62/episode_return_disc,env69/episode_return,env37/episode_return,env3/episode_return_disc,env18/episode_return_disc,env23/episode_return_disc,env60/episode_return,env34/episode_return,env65/episode_return_disc,env0/episode_return,env5/episode_return,env2/episode_return,env33/episode_return,env63/episode_return,env17/episode_return,env13/episode_return_disc,env27/episode_return,env45/episode_return_disc,env38/episode_return,env31/episode_return,env33/episode_return_disc,env72/episode_return_disc,env16/episode_return_disc,env9/episode_return,env25/episode_return_disc,env51/episode_return,env38/episode_return_disc,env4/episode_return_disc,env1/episode_return_disc,env18/episode_return,env32/episode_return,env63/episode_return_disc,env78/episode_return_disc,env1/episode_return,env40/episode_return_disc,env7/episode_return,env72/episode_return,env12/episode_return_disc,env22/episode_return_disc,env26/episode_return_disc,env29/episode_return_disc,env35/episode_return,env21/episode_return,env39/episode_return_disc,env8/episode_return,env71/episode_return_disc,env56/episode_return_disc,env61/episode_return_disc,env5/episode_return_disc,env31/episode_return_disc,env30/episode_return,env15/episode_return,env40/episode_return,env58/episode_return,env55/episode_return,env34/episode_return_disc,env8/episode_return_disc,env65/episode_return,env26/episode_return,env35/episode_return_disc,env27/episode_return_disc,env73/episode_return_disc,env16/episode_return,env41/episode_return,env77/episode_return_disc,env48/episode_return,env70/episode_return,env69/episode_return_disc,env29/episode_return,env49/episode_return_disc,env24/episode_return_disc,env54/episode_return,env76/episode_return,env64/episode_return_disc,env20/episode_return,env10/episode_return_disc,env74/episode_return_disc,env60/episode_return_disc,env44/episode_return,env67/episode_return_disc,env28/episode_return_disc,env79/episode_return,env11/episode_return,env56/episode_return,env25/episode_return,env78/episode_return,env53/episode_return_disc,env23/episode_return,env11/episode_return_disc,env39/episode_return,env74/episode_return,env28/episode_return,env43/episode_return_disc,env3/episode_return,env42/episode_return_disc,env4/episode_return,env36/episode_return_disc,env68/episode_return,env6/episode_return_disc,env36/episode_return,env50/episode_return_disc,env45/episode_return,env20/episode_return_disc,env61/episode_return,env41/episode_return_disc,env30/episode_return_disc,env2/episode_return_disc,env51/episode_return_disc,env15/episode_return_disc,env44/episode_return_disc,env57/episode_return_disc,env37/episode_return_disc,env13/episode_return,env21/episode_return_disc,env67/episode_return,env50/episode_return,env19/episode_return,env53/episode_return,env7/episode_return_disc,env49/episode_return,env79/episode_return_disc,env58/episode_return_disc,env42/episode_return,env73/episode_return,env71/episode_return,env75/episode_return_disc,env55/episode_return_disc,env52/episode_return,env66/episode_return_disc,env0/episode_return_disc,env46/episode_return,env75/episode_return,env6/episode_return,env24/episode_return,env14/episode_return_disc,env68/episode_return_disc,env46/episode_return_disc,env70/episode_return_disc,env54/episode_return_disc,env9/episode_return_disc,env52/episode_return_disc,env76/episode_return_disc,env62/episode_return,env47/episode_return,env32/episode_return_disc,env59/episode_return_disc,env10/episode_return,env48/episode_return_disc,env77/episode_return,env43/episode_return,env66/episode_return,env64/episode_return,env12/episode_return,env17/episode_return_disc,env57/episode_return,env59/episode_return,env19/episode_return_disc,time/total_timesteps,eval/mean_ep_length,eval/mean_reward,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/learning_rate,train/value_loss,train/clip_fraction,train/explained_variance,train/loss,train/policy_gradient_loss,train/entropy_loss,train/n_updates,train/clip_range,train/approx_kl
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38400,,,24,1,13.988888620000004,10.0,22698,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003,0.6109368182718754,0.1982812519185245,0.1787031888961792,0.19531163573265076,-0.02910540696436783,-2.922228384017944,96,0.2,0.019089721
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,14.285714149475098,13.050248146057129,10.150193214416504,13.050248146057129,14.285714149475098,14.285714149475098,13.050248146057129,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,11.11111068725586,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,14.285714149475098,13.050248146057129,13.050248146057129,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,13.050248146057129,13.050248146057129,11.11111068725586,14.285714149475098,13.050248146057129,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,14.285714149475098,13.050248146057129,13.050248146057129,10.150193214416504,13.050248146057129,14.285714149475098,10.0,10.150193214416504,14.285714149475098,10.150193214416504,10.150193214416504,13.050248146057129,13.050248146057129,13.050248146057129,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,2.0,13.050248146057129,13.050248146057129,14.285714149475098,11.11111068725586,13.050248146057129,13.050248146057129,10.150193214416504,14.285714149475098,14.285714149475098,13.050248146057129,14.285714149475098,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,13.050248146057129,14.285714149475098,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,13.050248146057129,13.050248146057129,14.285714149475098,13.050248146057129,13.050248146057129,14.285714149475098,14.285714149475098,11.11111068725586,14.285714149475098,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,11.11111068725586,14.285714149475098,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,14.285714149475098,9.135173797607422,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,13.050248146057129,14.285714149475098,11.11111068725586,11.11111068725586,13.050248146057129,1.8270347118377686,14.285714149475098,13.050248146057129,13.050248146057129,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,14.285714149475098,14.285714149475098,13.050248146057129,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,10.150193214416504,14.285714149475098,14.285714149475098,13.050248146057129,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,14.285714149475098,13.050248146057129,13.050248146057129,13.050248146057129,14.285714149475098,14.285714149475098,13.050248146057129,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,13.050248146057129,14.285714149475098,10.150193214416504,14.285714149475098,14.285714149475098,13.050248146057129,13.050248146057129,13.050248146057129,14.285714149475098,10.150193214416504,14.285714149475098,13.050248146057129,13.050248146057129,13.050248146057129,14.285714149475098,14.285714149475098,13.050248146057129,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,14.285714149475098,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,14.285714149475098,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,13.050248146057129,13.050248146057129,14.285714149475098,14.285714149475098,13.050248146057129,13.050248146057129,13.050248146057129,14.285714149475098,14.285714149475098,13.050248146057129,11.11111068725586,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,13.050248146057129,14.285714149475098,11.11111068725586,13.050248146057129,14.285714149475098,13.050248146057129,13.050248146057129,13.050248146057129,14.285714149475098,13.050248146057129,13.050248146057129,14.285714149475098,14.285714149475098,14.285714149475098,11.11111068725586,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,14.285714149475098,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,11.11111068725586,13.050248146057129,14.285714149475098,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,13.050248146057129,14.285714149475098,14.285714149475098,14.285714149475098,13.050248146057129,13.050248146057129,14.285714149475098,13.050248146057129,13.050248146057129,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,10.150193214416504,14.285714149475098,14.285714149475098,13.050248146057129,13.050248146057129,14.285714149475098,10.150193214416504,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,13.050248146057129,14.285714149475098,14.285714149475098,13.050248146057129,40000,10.0,13.946031480000006,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,,,25,1,14.095237820000005,10.0,23058,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003,0.7494834862649441,0.3064062578603625,0.32526618242263794,0.11734713613986969,-0.0329976328965131,-2.8077775657176973,100,0.2,0.01926219
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,14.285714149475098,13.050248146057129,13.050248146057129,13.050248146057129,14.285714149475098,14.285714149475098,10.150193214416504,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,13.050248146057129,14.285714149475098,10.150193214416504,14.285714149475098,14.285714149475098,13.050248146057129,13.050248146057129,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,13.050248146057129,13.050248146057129,14.285714149475098,14.285714149475098,13.050248146057129,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,14.285714149475098,10.150193214416504,13.050248146057129,13.050248146057129,13.050248146057129,14.285714149475098,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,13.050248146057129,13.050248146057129,11.11111068725586,14.285714149475098,13.050248146057129,13.050248146057129,13.050248146057129,14.285714149475098,14.285714149475098,13.050248146057129,14.285714149475098,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,13.050248146057129,14.285714149475098,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,13.050248146057129,13.050248146057129,14.285714149475098,13.050248146057129,13.050248146057129,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,14.285714149475098,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,11.11111068725586,13.050248146057129,14.285714149475098,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,13.050248146057129,14.285714149475098,14.285714149475098,14.285714149475098,13.050248146057129,13.050248146057129,14.285714149475098,13.050248146057129,13.050248146057129,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,14.285714149475098,14.285714149475098,13.050248146057129,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,11.11111068725586,13.050248146057129,14.285714149475098,14.285714149475098,13.050248146057129,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
