custom/best_energy,env54/episode_return_disc,env50/episode_return_disc,env20/episode_return,env57/episode_return,env60/episode_return,env38/episode_return_disc,env24/episode_return,env65/episode_return_disc,env74/episode_return_disc,env15/episode_return_disc,env55/episode_return,env58/episode_return_disc,env26/episode_return_disc,env28/episode_return,env35/episode_return,env61/episode_return_disc,env17/episode_return,env49/episode_return,env3/episode_return_disc,env41/episode_return_disc,env43/episode_return_disc,env7/episode_return_disc,env43/episode_return,env44/episode_return,env61/episode_return,env64/episode_return,env35/episode_return_disc,env74/episode_return,env19/episode_return_disc,env12/episode_return,env21/episode_return,env37/episode_return,env4/episode_return,env46/episode_return,env67/episode_return,env54/episode_return,env48/episode_return_disc,env19/episode_return,env25/episode_return,env53/episode_return_disc,env1/episode_return,env39/episode_return,env68/episode_return_disc,env52/episode_return,env17/episode_return_disc,env40/episode_return_disc,env57/episode_return_disc,env53/episode_return,env42/episode_return_disc,env11/episode_return,env36/episode_return_disc,env6/episode_return,env38/episode_return,env29/episode_return_disc,env8/episode_return,env33/episode_return,env41/episode_return,env72/episode_return_disc,env71/episode_return,env39/episode_return_disc,env27/episode_return,env20/episode_return_disc,env23/episode_return_disc,env32/episode_return,env31/episode_return,env15/episode_return,env31/episode_return_disc,env14/episode_return,env40/episode_return,env60/episode_return_disc,env2/episode_return,env66/episode_return,env45/episode_return,env26/episode_return,env16/episode_return,env0/episode_return,env56/episode_return,env10/episode_return_disc,env62/episode_return_disc,env6/episode_return_disc,env49/episode_return_disc,env69/episode_return,env7/episode_return,env29/episode_return,env67/episode_return_disc,env1/episode_return_disc,env23/episode_return,env71/episode_return_disc,env59/episode_return_disc,env22/episode_return,env2/episode_return_disc,env27/episode_return_disc,env63/episode_return,env36/episode_return,env16/episode_return_disc,env55/episode_return_disc,env0/episode_return_disc,env68/episode_return,env70/episode_return_disc,env34/episode_return,env30/episode_return_disc,env52/episode_return_disc,env66/episode_return_disc,env73/episode_return,env47/episode_return,env5/episode_return,env45/episode_return_disc,env75/episode_return_disc,env8/episode_return_disc,env58/episode_return,env3/episode_return,env42/episode_return,env62/episode_return,env48/episode_return,env77/episode_return_disc,env18/episode_return_disc,env30/episode_return,env77/episode_return,env47/episode_return_disc,env44/episode_return_disc,env37/episode_return_disc,env13/episode_return_disc,env51/episode_return_disc,env12/episode_return_disc,env79/episode_return_disc,env50/episode_return,env14/episode_return_disc,env59/episode_return,env64/episode_return_disc,env76/episode_return,env78/episode_return_disc,env65/episode_return,env69/episode_return_disc,env79/episode_return,env24/episode_return_disc,env4/episode_return_disc,env34/episode_return_disc,env5/episode_return_disc,env18/episode_return,env22/episode_return_disc,env33/episode_return_disc,env9/episode_return_disc,env56/episode_return_disc,env75/episode_return,env46/episode_return_disc,env76/episode_return_disc,env63/episode_return_disc,env11/episode_return_disc,env72/episode_return,env9/episode_return,env25/episode_return_disc,env32/episode_return_disc,env70/episode_return,env28/episode_return_disc,env13/episode_return,env10/episode_return,env21/episode_return_disc,env78/episode_return,env73/episode_return_disc,env51/episode_return,time/total_timesteps,eval/mean_reward,eval/mean_ep_length,rollout/ep_len_mean,time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/n_updates,train/value_loss,train/clip_fraction,train/policy_gradient_loss,train/learning_rate,train/entropy_loss,train/approx_kl,train/clip_range,train/loss,train/explained_variance
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.709483623504639,6.5251240730285645,8.333333015441895,9.090909004211426,6.25,15.225289344787598,7.692307472229004,15.225289344787598,15.225289344787598,6.5251240730285645,9.090909004211426,6.5251240730285645,5.373631477355957,5.55555534362793,8.333333015441895,5.075096607208252,6.25,9.090909004211426,7.612644672393799,6.5251240730285645,7.612644672393799,6.5251240730285645,8.333333015441895,16.66666603088379,5.55555534362793,14.285714149475098,7.612644672393799,16.66666603088379,7.612644672393799,5.263157844543457,6.666666507720947,7.692307472229004,7.692307472229004,6.666666507720947,14.285714149475098,6.25,13.050248146057129,8.333333015441895,11.11111068725586,13.050248146057129,7.142857074737549,7.142857074737549,7.612644672393799,14.285714149475098,5.709483623504639,4.350082874298096,8.304702758789062,14.285714149475098,5.709483623504639,16.66666603088379,15.225289344787598,10.0,16.66666603088379,6.090115547180176,5.882352828979492,8.333333015441895,7.142857074737549,13.050248146057129,8.333333015441895,6.5251240730285645,9.090909004211426,7.612644672393799,6.090115547180176,10.0,16.66666603088379,7.142857074737549,15.225289344787598,14.285714149475098,4.761904716491699,5.709483623504639,5.55555534362793,7.142857074737549,9.090909004211426,5.882352828979492,8.333333015441895,11.11111068725586,6.666666507720947,13.050248146057129,9.135173797607422,9.135173797607422,8.304702758789062,5.263157844543457,7.142857074737549,6.666666507720947,13.050248146057129,6.5251240730285645,6.666666507720947,7.612644672393799,6.090115547180176,5.55555534362793,5.075096607208252,8.304702758789062,14.285714149475098,16.66666603088379,7.612644672393799,8.304702758789062,10.150193214416504,8.333333015441895,7.612644672393799,5.882352828979492,6.5251240730285645,13.050248146057129,6.5251240730285645,8.333333015441895,5.0,5.0,8.304702758789062,5.709483623504639,5.373631477355957,7.142857074737549,8.333333015441895,6.25,10.0,14.285714149475098,7.027056694030762,7.027056694030762,7.142857074737549,7.692307472229004,4.567586898803711,15.225289344787598,7.027056694030762,13.050248146057129,6.090115547180176,4.807986259460449,15.225289344787598,7.142857074737549,13.050248146057129,6.666666507720947,13.050248146057129,6.25,7.612644672393799,16.66666603088379,4.807986259460449,16.66666603088379,7.027056694030762,7.027056694030762,5.373631477355957,4.567586898803711,7.692307472229004,5.075096607208252,7.612644672393799,3.513528347015381,6.090115547180176,6.25,6.090115547180176,5.709483623504639,13.050248146057129,15.225289344787598,14.285714149475098,3.846153736114502,10.150193214416504,9.135173797607422,8.333333015441895,5.075096607208252,14.285714149475098,14.285714149475098,6.090115547180176,8.333333015441895,7.612644672393799,6.666666507720947,3200,8.24866909,10.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,,,10.0,2,397,8.842219920000002,8,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8.755477213859558,0.21640625348081813,-0.05136878620469361,0.0003,-6.032455003261566,0.031988356,0.2,4.27284049987793,0.03022754192352295
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7.612644672393799,6.5251240730285645,7.692307472229004,8.333333015441895,7.142857074737549,7.612644672393799,11.11111068725586,5.373631477355957,5.709483623504639,13.050248146057129,8.333333015441895,13.050248146057129,5.373631477355957,5.882352828979492,4.545454502105713,7.612644672393799,16.66666603088379,6.25,4.350082874298096,7.027056694030762,15.225289344787598,15.225289344787598,16.66666603088379,7.142857074737549,8.333333015441895,7.142857074737549,4.152351379394531,6.25,5.709483623504639,6.25,14.285714149475098,4.0,5.882352828979492,6.666666507720947,6.25,8.333333015441895,6.5251240730285645,6.25,6.25,6.5251240730285645,14.285714149475098,5.55555534362793,6.090115547180176,8.333333015441895,15.225289344787598,6.5251240730285645,7.612644672393799,7.142857074737549,15.225289344787598,14.285714149475098,6.090115547180176,7.142857074737549,8.333333015441895,15.225289344787598,7.142857074737549,5.263157844543457,7.692307472229004,11.418967247009277,6.25,5.075096607208252,4.166666507720947,7.027056694030762,15.225289344787598,5.263157844543457,5.882352828979492,14.285714149475098,5.373631477355957,14.285714149475098,7.142857074737549,6.5251240730285645,5.263157844543457,4.545454502105713,8.333333015441895,5.882352828979492,8.333333015441895,16.66666603088379,9.090909004211426,11.418967247009277,6.5251240730285645,6.5251240730285645,5.709483623504639,8.333333015441895,16.66666603088379,16.66666603088379,5.709483623504639,13.050248146057129,16.66666603088379,5.709483623504639,6.5251240730285645,5.0,4.807986259460449,3.8063223361968994,8.333333015441895,6.666666507720947,7.612644672393799,7.612644672393799,15.225289344787598,6.666666507720947,6.5251240730285645,4.34782600402832,4.807986259460449,7.612644672393799,4.152351379394531,5.263157844543457,11.11111068725586,6.666666507720947,7.612644672393799,5.709483623504639,6.5251240730285645,14.285714149475098,4.761904716491699,16.66666603088379,7.142857074737549,7.142857074737549,7.027056694030762,7.027056694030762,5.263157844543457,7.692307472229004,10.150193214416504,6.5251240730285645,3.654069423675537,3.8063223361968994,15.225289344787598,5.709483623504639,6.5251240730285645,7.142857074737549,13.050248146057129,7.142857074737549,6.5251240730285645,7.692307472229004,6.5251240730285645,5.882352828979492,7.612644672393799,7.142857074737549,10.150193214416504,5.373631477355957,3.9718146324157715,6.090115547180176,7.692307472229004,4.567586898803711,4.807986259460449,6.5251240730285645,8.304702758789062,6.25,6.090115547180176,7.027056694030762,7.612644672393799,13.050248146057129,12.5,7.142857074737549,5.709483623504639,4.807986259460449,7.142857074737549,5.373631477355957,4.166666507720947,12.5,13.050248146057129,7.142857074737549,4.807986259460449,16.66666603088379,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.075096607208252,4.807986259460449,16.66666603088379,6.25,7.142857074737549,13.050248146057129,16.66666603088379,6.5251240730285645,6.5251240730285645,5.373631477355957,8.333333015441895,5.075096607208252,4.152351379394531,7.142857074737549,11.11111068725586,6.5251240730285645,6.25,9.090909004211426,3.9718146324157715,4.350082874298096,8.304702758789062,5.709483623504639,9.090909004211426,6.666666507720947,7.142857074737549,14.285714149475098,10.150193214416504,7.142857074737549,6.5251240730285645,14.285714149475098,8.333333015441895,14.285714149475098,6.25,4.761904716491699,12.5,5.55555534362793,13.050248146057129,7.142857074737549,7.142857074737549,13.050248146057129,14.285714149475098,9.090909004211426,13.050248146057129,7.142857074737549,5.709483623504639,13.050248146057129,5.709483623504639,14.285714149475098,5.709483623504639,3.4482758045196533,5.709483623504639,4.761904716491699,14.285714149475098,15.225289344787598,6.666666507720947,5.55555534362793,4.761904716491699,6.090115547180176,6.666666507720947,8.304702758789062,8.333333015441895,15.225289344787598,13.050248146057129,5.882352828979492,11.11111068725586,5.882352828979492,10.150193214416504,5.882352828979492,14.285714149475098,6.5251240730285645,9.090909004211426,6.666666507720947,16.66666603088379,4.545454502105713,14.285714149475098,6.666666507720947,8.333333015441895,15.225289344787598,6.090115547180176,4.350082874298096,8.304702758789062,16.66666603088379,6.25,16.66666603088379,11.418967247009277,13.050248146057129,14.285714149475098,6.090115547180176,7.027056694030762,16.66666603088379,8.304702758789062,7.612644672393799,3.7037036418914795,6.25,13.050248146057129,7.612644672393799,6.090115547180176,14.285714149475098,15.225289344787598,8.333333015441895,15.225289344787598,6.5251240730285645,6.090115547180176,16.66666603088379,8.333333015441895,12.5,15.225289344787598,4.350082874298096,6.090115547180176,5.55555534362793,4.34782600402832,6.25,6.666666507720947,14.285714149475098,7.612644672393799,5.709483623504639,16.66666603088379,8.333333015441895,7.612644672393799,6.090115547180176,13.050248146057129,10.150193214416504,9.135173797607422,13.050248146057129,7.027056694030762,5.263157844543457,5.373631477355957,7.692307472229004,13.050248146057129,4.545454502105713,8.304702758789062,7.142857074737549,15.225289344787598,7.692307472229004,15.225289344787598,5.709483623504639,7.612644672393799,11.418967247009277,6.25,15.225289344787598,5.075096607208252,13.050248146057129,7.612644672393799,4.761904716491699,4.350082874298096,4.152351379394531,3.3833975791931152,3.150059938430786,6.666666507720947,14.285714149475098,6.5251240730285645,5.373631477355957,16.66666603088379,6.5251240730285645,11.11111068725586,16.66666603088379,7.612644672393799,9.090909004211426,15.225289344787598,10.0,4800,8.61204737,10.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800,,,10.0,3,624,8.95475199,7,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,9.302406167984008,0.2671875055762939,-0.05935178835024999,0.0003,-6.060757184028626,0.032276556,0.2,3.804349899291992,0.006358444690704346
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4.807986259460449,5.709483623504639,4.761904716491699,6.25,4.34782600402832,6.5251240730285645,7.142857074737549,5.709483623504639,13.050248146057129,6.090115547180176,5.882352828979492,6.5251240730285645,7.612644672393799,7.142857074737549,6.666666507720947,13.050248146057129,14.285714149475098,7.142857074737549,6.5251240730285645,6.5251240730285645,3.9718146324157715,10.150193214416504,4.34782600402832,12.5,14.285714149475098,4.761904716491699,6.090115547180176,14.285714149475098,13.050248146057129,5.882352828979492,5.263157844543457,5.0,11.11111068725586,5.55555534362793,6.666666507720947,5.263157844543457,5.373631477355957,14.285714149475098,6.666666507720947,15.225289344787598,7.142857074737549,8.333333015441895,11.418967247009277,6.25,13.050248146057129,15.225289344787598,5.709483623504639,16.66666603088379,4.807986259460449,16.66666603088379,7.027056694030762,7.142857074737549,7.142857074737549,7.612644672393799,6.25,14.285714149475098,7.142857074737549,6.5251240730285645,5.882352828979492,7.612644672393799,4.545454502105713,4.350082874298096,13.050248146057129,8.333333015441895,4.761904716491699,6.666666507720947,4.350082874298096,8.333333015441895,16.66666603088379,3.9718146324157715,6.666666507720947,6.25,5.55555534362793,8.333333015441895,14.285714149475098,9.090909004211426,7.142857074737549,4.807986259460449,10.150193214416504,6.5251240730285645,6.5251240730285645,11.11111068725586,11.11111068725586,8.333333015441895,6.090115547180176,6.5251240730285645,14.285714149475098,5.373631477355957,3.3833975791931152,8.333333015441895,6.090115547180176,4.152351379394531,16.66666603088379,7.692307472229004,13.050248146057129,5.373631477355957,8.304702758789062,12.5,4.807986259460449,10.0,6.5251240730285645,5.709483623504639,5.709483623504639,6.25,7.142857074737549,14.285714149475098,5.075096607208252,10.150193214416504,5.709483623504639,7.142857074737549,7.142857074737549,5.263157844543457,11.11111068725586,5.882352828979492,7.027056694030762,9.135173797607422,7.142857074737549,7.692307472229004,6.5251240730285645,11.418967247009277,4.567586898803711,5.373631477355957,15.225289344787598,5.373631477355957,6.5251240730285645,6.25,7.612644672393799,3.7037036418914795,4.350082874298096,16.66666603088379,3.654069423675537,6.25,10.150193214416504,7.142857074737549,6.5251240730285645,10.150193214416504,9.135173797607422,13.050248146057129,10.0,7.612644672393799,13.050248146057129,6.5251240730285645,6.5251240730285645,11.11111068725586,5.075096607208252,15.225289344787598,15.225289344787598,15.225289344787598,7.142857074737549,7.142857074737549,6.090115547180176,7.612644672393799,5.263157844543457,6.5251240730285645,5.882352828979492,5.263157844543457,4.807986259460449,4.0,5.709483623504639,16.66666603088379,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
