custom/best_energy,env1/episode_return_disc,env48/episode_return,env45/episode_return,env19/episode_return,env21/episode_return_disc,env49/episode_return_disc,env44/episode_return,env57/episode_return,env57/episode_return_disc,env50/episode_return_disc,env52/episode_return,env69/episode_return_disc,env6/episode_return_disc,env5/episode_return,env70/episode_return,env36/episode_return_disc,env70/episode_return_disc,env9/episode_return,env16/episode_return,env15/episode_return,env59/episode_return_disc,env25/episode_return_disc,env17/episode_return_disc,env18/episode_return_disc,env32/episode_return_disc,env9/episode_return_disc,env51/episode_return_disc,env14/episode_return,env23/episode_return,env76/episode_return,env79/episode_return_disc,env72/episode_return,env67/episode_return_disc,env73/episode_return,env22/episode_return,env42/episode_return_disc,env40/episode_return,env3/episode_return_disc,env8/episode_return,env43/episode_return,env56/episode_return,env41/episode_return_disc,env42/episode_return,env60/episode_return,env58/episode_return,env24/episode_return,env45/episode_return_disc,env48/episode_return_disc,env72/episode_return_disc,env29/episode_return_disc,env65/episode_return,env20/episode_return_disc,env5/episode_return_disc,env16/episode_return_disc,env24/episode_return_disc,env71/episode_return_disc,env3/episode_return,env62/episode_return_disc,env55/episode_return,env25/episode_return,env75/episode_return_disc,env34/episode_return_disc,env34/episode_return,env10/episode_return,env47/episode_return,env47/episode_return_disc,env15/episode_return_disc,env53/episode_return_disc,env46/episode_return_disc,env33/episode_return_disc,env0/episode_return_disc,env77/episode_return,env11/episode_return,env63/episode_return_disc,env2/episode_return,env56/episode_return_disc,env49/episode_return,env12/episode_return_disc,env7/episode_return_disc,env62/episode_return,env78/episode_return,env69/episode_return,env54/episode_return_disc,env58/episode_return_disc,env35/episode_return,env2/episode_return_disc,env26/episode_return,env28/episode_return_disc,env38/episode_return_disc,env60/episode_return_disc,env40/episode_return_disc,env41/episode_return,env50/episode_return,env26/episode_return_disc,env37/episode_return_disc,env0/episode_return,env61/episode_return_disc,env27/episode_return,env73/episode_return_disc,env31/episode_return,env31/episode_return_disc,env39/episode_return,env64/episode_return_disc,env22/episode_return_disc,env30/episode_return_disc,env44/episode_return_disc,env21/episode_return,env17/episode_return,env63/episode_return,env68/episode_return_disc,env74/episode_return_disc,env77/episode_return_disc,env46/episode_return,env1/episode_return,env13/episode_return_disc,env10/episode_return_disc,env30/episode_return,env65/episode_return_disc,env13/episode_return,env75/episode_return,env67/episode_return,env53/episode_return,env33/episode_return,env19/episode_return_disc,env35/episode_return_disc,env4/episode_return,env79/episode_return,env38/episode_return,env8/episode_return_disc,env27/episode_return_disc,env39/episode_return_disc,env78/episode_return_disc,env43/episode_return_disc,env74/episode_return,env71/episode_return,env20/episode_return,env18/episode_return,env4/episode_return_disc,env54/episode_return,env76/episode_return_disc,env52/episode_return_disc,env37/episode_return,env7/episode_return,env55/episode_return_disc,env66/episode_return_disc,env64/episode_return,env6/episode_return,env51/episode_return,env11/episode_return_disc,env32/episode_return,env61/episode_return,env66/episode_return,env12/episode_return,env59/episode_return,env29/episode_return,env28/episode_return,env68/episode_return,env23/episode_return_disc,env14/episode_return_disc,env36/episode_return,eval/mean_reward,eval/mean_ep_length,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,train/entropy_loss,train/loss,train/clip_range,train/n_updates,train/approx_kl,train/clip_fraction,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/learning_rate
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.654069423675537,6.666666507720947,3.4482758045196533,2.941176414489746,3.8063223361968994,2.9468302726745605,2.857142925262451,2.941176414489746,2.6868157386779785,2.2837934494018555,12.5,3.2625620365142822,2.6868157386779785,4.761904716491699,4.0,3.3833975791931152,3.654069423675537,2.0,2.17391300201416,4.0,4.567586898803711,4.350082874298096,3.9718146324157715,2.6868157386779785,3.8063223361968994,1.8270347118377686,18.270347595214844,2.941176414489746,2.3255813121795654,3.3333332538604736,3.150059938430786,2.941176414489746,3.2625620365142822,2.941176414489746,3.0303030014038086,3.9718146324157715,5.882352828979492,2.7682344913482666,12.5,2.17391300201416,10.0,3.513528347015381,4.34782600402832,3.846153736114502,3.5714285373687744,3.4482758045196533,3.150059938430786,6.090115547180176,2.6868157386779785,3.045057773590088,20.0,3.9718146324157715,4.350082874298096,1.9859073162078857,3.150059938430786,2.9468302726745605,3.0303030014038086,3.8063223361968994,3.4482758045196533,4.761904716491699,3.513528347015381,5.373631477355957,5.882352828979492,3.7037036418914795,3.225806474685669,2.9468302726745605,3.654069423675537,18.270347595214844,2.1244590282440186,2.9468302726745605,4.807986259460449,3.846153736114502,2.941176414489746,2.8547418117523193,2.941176414489746,9.135173797607422,3.225806474685669,4.350082874298096,5.373631477355957,4.166666507720947,4.34782600402832,3.5714285373687744,4.350082874298096,3.2625620365142822,3.5714285373687744,2.6868157386779785,3.125,3.8063223361968994,2.6100494861602783,3.513528347015381,5.373631477355957,3.846153736114502,2.5,2.8547418117523193,18.270347595214844,5.263157844543457,2.030038595199585,3.4482758045196533,2.6868157386779785,2.941176414489746,2.6868157386779785,3.846153736114502,3.8063223361968994,2.7682344913482666,3.9718146324157715,2.6100494861602783,4.166666507720947,4.34782600402832,3.125,4.567586898803711,3.654069423675537,3.513528347015381,2.3255813121795654,4.0,2.4039931297302246,3.3833975791931152,4.34782600402832,18.270347595214844,2.6315789222717285,3.846153736114502,3.5714285373687744,20.0,3.225806474685669,2.6868157386779785,3.2625620365142822,4.34782600402832,3.4482758045196533,2.857142925262451,11.418967247009277,3.150059938430786,3.513528347015381,3.9718146324157715,1.9859073162078857,4.0,3.225806474685669,4.34782600402832,2.941176414489746,3.9718146324157715,4.761904716491699,3.045057773590088,11.418967247009277,20.0,5.882352828979492,3.150059938430786,2.9468302726745605,4.166666507720947,2.941176414489746,20.0,2.6868157386779785,4.166666507720947,2.222222328186035,3.225806474685669,4.761904716491699,5.0,3.3333332538604736,4.166666507720947,5.0,2.1244590282440186,2.6868157386779785,3.7037036418914795,4.86221662,10.0,3200,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,2,1434,10.0,4.54985685,2,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.531622469425201,2.084667921066284,0.2,8,0.017452965,0.12984375115483998,-0.03887720980492304,8.010697937011718,0.09741002321243286,0.0003
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3.8063223361968994,4.166666507720947,1.9607843160629272,4.34782600402832,4.807986259460449,4.152351379394531,4.545454502105713,20.0,18.270347595214844,3.045057773590088,4.34782600402832,18.270347595214844,3.150059938430786,3.5714285373687744,4.34782600402832,2.2837934494018555,3.9718146324157715,20.0,4.0,20.0,3.8063223361968994,3.654069423675537,4.807986259460449,2.8547418117523193,3.3833975791931152,18.270347595214844,18.270347595214844,5.0,4.0,20.0,18.270347595214844,2.777777671813965,3.2625620365142822,4.34782600402832,2.777777671813965,3.654069423675537,2.777777671813965,3.045057773590088,2.777777671813965,4.761904716491699,3.5714285373687744,3.045057773590088,4.0,2.5641026496887207,4.166666507720947,4.761904716491699,1.7912105321884155,3.8063223361968994,2.537548303604126,18.270347595214844,3.846153736114502,1.94365394115448,3.2625620365142822,3.654069423675537,4.350082874298096,2.6100494861602783,3.3333332538604736,3.654069423675537,4.0,4.0,2.9468302726745605,3.8063223361968994,4.166666507720947,3.846153736114502,3.4482758045196533,3.150059938430786,18.270347595214844,3.513528347015381,3.513528347015381,3.3833975791931152,2.468965768814087,4.545454502105713,2.17391300201416,2.7682344913482666,2.127659559249878,3.2625620365142822,4.545454502105713,3.654069423675537,2.175041437149048,4.0,3.3333332538604736,20.0,2.0761756896972656,3.8063223361968994,3.846153736114502,1.94365394115448,3.7037036418914795,3.8063223361968994,2.6100494861602783,2.3423521518707275,2.537548303604126,3.3333332538604736,3.3333332538604736,3.3833975791931152,2.030038595199585,2.702702760696411,3.654069423675537,3.4482758045196533,3.9718146324157715,4.166666507720947,3.8063223361968994,3.125,2.6100494861602783,2.537548303604126,2.0761756896972656,4.152351379394531,5.263157844543457,5.263157844543457,3.0303030014038086,3.3833975791931152,3.654069423675537,4.152351379394531,3.846153736114502,4.166666507720947,3.654069423675537,3.513528347015381,2.2727272510528564,3.513528347015381,4.0,3.225806474685669,3.5714285373687744,3.846153736114502,3.7037036418914795,3.9718146324157715,3.513528347015381,20.0,20.0,2.857142925262451,2.537548303604126,3.150059938430786,2.8547418117523193,3.045057773590088,4.350082874298096,4.0,2.857142925262451,2.127659559249878,3.125,18.270347595214844,2.2727272510528564,18.270347595214844,3.9718146324157715,2.222222328186035,2.3809523582458496,3.654069423675537,3.9718146324157715,2.857142925262451,3.4482758045196533,20.0,1.9859073162078857,3.7037036418914795,4.0,4.34782600402832,4.0,4.166666507720947,20.0,4.166666507720947,3.7037036418914795,3.654069423675537,4.567586898803711,2.5,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15.225289344787598,2.2727272510528564,3.0303030014038086,20.0,1.9031611680984497,3.654069423675537,8.333333015441895,3.846153736114502,3.513528347015381,2.537548303604126,2.6315789222717285,2.0761756896972656,2.8547418117523193,20.0,4.761904716491699,10.150193214416504,4.350082874298096,4.761904716491699,2.2727272510528564,4.166666507720947,2.4039931297302246,2.7682344913482666,2.7682344913482666,2.8547418117523193,2.8547418117523193,4.350082874298096,3.513528347015381,3.125,3.225806474685669,3.0303030014038086,4.350082874298096,2.6315789222717285,2.8547418117523193,4.166666507720947,3.225806474685669,11.418967247009277,5.263157844543457,3.150059938430786,12.5,1.9607843160629272,8.333333015441895,3.2625620365142822,12.5,2.6315789222717285,4.34782600402832,4.0,2.7682344913482666,2.0761756896972656,2.4039931297302246,2.6100494861602783,20.0,3.654069423675537,18.270347595214844,2.0761756896972656,3.654069423675537,3.654069423675537,3.4482758045196533,18.270347595214844,3.3333332538604736,3.0303030014038086,3.045057773590088,2.8547418117523193,3.125,2.702702760696411,2.857142925262451,2.6100494861602783,3.8063223361968994,2.6868157386779785,2.175041437149048,3.2625620365142822,2.7682344913482666,4.545454502105713,3.5714285373687744,3.654069423675537,2.941176414489746,7.612644672393799,4.0,2.468965768814087,2.6868157386779785,20.0,20.0,2.2727272510528564,2.6868157386779785,3.9718146324157715,2.3809523582458496,2.6868157386779785,11.11111068725586,5.373631477355957,3.513528347015381,2.4039931297302246,4.807986259460449,3.5714285373687744,2.777777671813965,10.150193214416504,3.513528347015381,3.0303030014038086,3.654069423675537,3.4482758045196533,3.8063223361968994,3.7037036418914795,3.3833975791931152,3.0303030014038086,3.654069423675537,2.9468302726745605,3.654069423675537,7.612644672393799,2.0833332538604736,3.0303030014038086,4.0,3.2625620365142822,4.567586898803711,4.152351379394531,2.3809523582458496,16.66666603088379,3.9718146324157715,2.468965768814087,4.0,18.270347595214844,4.34782600402832,3.3333332538604736,3.125,2.941176414489746,3.5714285373687744,18.270347595214844,2.175041437149048,4.761904716491699,4.761904716491699,3.846153736114502,11.418967247009277,3.150059938430786,2.7682344913482666,18.270347595214844,1.7912105321884155,5.0,4.0,4.0,3.125,4.350082874298096,2.941176414489746,2.7682344913482666,2.4039931297302246,3.846153736114502,2.941176414489746,3.045057773590088,3.150059938430786,4.0,3.125,3.846153736114502,3.2625620365142822,3.125,4.0,3.4482758045196533,2.702702760696411,2.6315789222717285,2.857142925262451,5.882352828979492,3.5714285373687744,2.9468302726745605,2.8547418117523193,11.11111068725586,5.090638459999999,10.0,4800,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800,2,2227,10.0,5.362606079999999,3,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.516548216342926,5.078350067138672,0.2,12,0.016118826,0.11343750230735168,-0.04033358857996063,11.69168018102646,0.27191871404647827,0.0003
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3.654069423675537,4.34782600402832,3.5714285373687744,2.941176414489746,2.537548303604126,4.350082874298096,4.34782600402832,2.941176414489746,2.6868157386779785,13.050248146057129,11.11111068725586,4.807986259460449,2.3423521518707275,3.0303030014038086,4.34782600402832,3.3833975791931152,3.9718146324157715,3.225806474685669,2.5641026496887207,4.166666507720947,3.3833975791931152,2.7682344913482666,3.654069423675537,2.3423521518707275,2.8547418117523193,2.9468302726745605,2.8547418117523193,3.125,2.5,4.34782600402832,3.150059938430786,20.0,18.270347595214844,2.857142925262451,2.702702760696411,2.7682344913482666,2.2727272510528564,3.9718146324157715,2.777777671813965,2.6315789222717285,5.0,3.8063223361968994,3.0303030014038086,3.846153736114502,2.3255813121795654,3.3333332538604736,3.2625620365142822,3.9718146324157715,18.270347595214844,3.3833975791931152,3.3333332538604736,4.350082874298096,2.7682344913482666,2.3423521518707275,3.045057773590088,3.045057773590088,4.34782600402832,3.045057773590088,3.125,3.0303030014038086,3.654069423675537,3.8063223361968994,4.166666507720947,2.127659559249878,20.0,18.270347595214844,3.8063223361968994,3.513528347015381,3.2625620365142822,2.6868157386779785,2.537548303604126,3.125,2.17391300201416,18.270347595214844,3.3333332538604736,4.567586898803711,4.761904716491699,3.9718146324157715,3.654069423675537,3.3333332538604736,2.702702760696411,5.263157844543457,4.567586898803711,2.1244590282440186,2.5,3.045057773590088,20.0,3.654069423675537,2.537548303604126,3.513528347015381,2.0761756896972656,4.166666507720947,14.285714149475098,18.270347595214844,2.9468302726745605,2.777777671813965,2.7682344913482666,4.166666507720947,2.6100494861602783,2.2727272510528564,2.0761756896972656,20.0,3.513528347015381,2.468965768814087,18.270347595214844,3.9718146324157715,2.777777671813965,4.0,20.0,2.6868157386779785,3.2625620365142822,2.8547418117523193,3.5714285373687744,4.0,2.6868157386779785,1.94365394115448,20.0,3.045057773590088,2.941176414489746,4.0,20.0,3.846153736114502,2.941176414489746,2.6868157386779785,2.2837934494018555,4.166666507720947,3.4482758045196533,2.777777671813965,2.537548303604126,3.8063223361968994,18.270347595214844,2.468965768814087,2.4039931297302246,3.5714285373687744,3.3333332538604736,4.761904716491699,2.5641026496887207,3.8063223361968994,5.0,3.9718146324157715,10.150193214416504,3.225806474685669,4.0,2.8547418117523193,2.6868157386779785,3.846153736114502,2.5641026496887207,3.125,1.9859073162078857,3.125,3.0303030014038086,2.941176414489746,4.34782600402832,3.7037036418914795,3.7037036418914795,4.0,2.941176414489746,2.2837934494018555,2.8547418117523193,3.7037036418914795,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
