custom/best_energy,env0/episode_return,env28/episode_return_disc,env64/episode_return_disc,env10/episode_return_disc,env77/episode_return,env35/episode_return,env35/episode_return_disc,env17/episode_return,env38/episode_return_disc,env57/episode_return_disc,env31/episode_return,env2/episode_return,env22/episode_return_disc,env67/episode_return,env16/episode_return_disc,env46/episode_return_disc,env71/episode_return_disc,env44/episode_return,env7/episode_return,env59/episode_return,env8/episode_return_disc,env36/episode_return,env60/episode_return_disc,env26/episode_return_disc,env79/episode_return_disc,env61/episode_return,env13/episode_return,env33/episode_return_disc,env29/episode_return_disc,env52/episode_return,env0/episode_return_disc,env45/episode_return,env50/episode_return,env11/episode_return_disc,env76/episode_return,env9/episode_return,env54/episode_return_disc,env9/episode_return_disc,env62/episode_return_disc,env71/episode_return,env17/episode_return_disc,env67/episode_return_disc,env20/episode_return,env59/episode_return_disc,env30/episode_return,env18/episode_return_disc,env51/episode_return_disc,env73/episode_return,env56/episode_return,env66/episode_return_disc,env28/episode_return,env48/episode_return,env41/episode_return_disc,env10/episode_return,env74/episode_return_disc,env24/episode_return_disc,env27/episode_return,env1/episode_return_disc,env69/episode_return_disc,env50/episode_return_disc,env15/episode_return,env14/episode_return_disc,env58/episode_return_disc,env15/episode_return_disc,env34/episode_return_disc,env6/episode_return_disc,env42/episode_return_disc,env5/episode_return,env77/episode_return_disc,env53/episode_return,env78/episode_return_disc,env4/episode_return_disc,env36/episode_return_disc,env23/episode_return,env68/episode_return_disc,env14/episode_return,env39/episode_return,env44/episode_return_disc,env78/episode_return,env27/episode_return_disc,env5/episode_return_disc,env38/episode_return,env70/episode_return_disc,env21/episode_return_disc,env47/episode_return,env61/episode_return_disc,env1/episode_return,env49/episode_return_disc,env65/episode_return,env72/episode_return,env48/episode_return_disc,env19/episode_return,env26/episode_return,env31/episode_return_disc,env33/episode_return,env13/episode_return_disc,env73/episode_return_disc,env21/episode_return,env16/episode_return,env45/episode_return_disc,env8/episode_return,env32/episode_return_disc,env55/episode_return,env55/episode_return_disc,env79/episode_return,env56/episode_return_disc,env58/episode_return,env39/episode_return_disc,env24/episode_return,env25/episode_return,env11/episode_return,env40/episode_return,env40/episode_return_disc,env6/episode_return,env25/episode_return_disc,env76/episode_return_disc,env46/episode_return,env37/episode_return,env62/episode_return,env34/episode_return,env41/episode_return,env30/episode_return_disc,env51/episode_return,env42/episode_return,env68/episode_return,env19/episode_return_disc,env49/episode_return,env69/episode_return,env64/episode_return,env72/episode_return_disc,env7/episode_return_disc,env63/episode_return,env65/episode_return_disc,env20/episode_return_disc,env47/episode_return_disc,env74/episode_return,env37/episode_return_disc,env75/episode_return,env52/episode_return_disc,env57/episode_return,env23/episode_return_disc,env54/episode_return,env4/episode_return,env2/episode_return_disc,env3/episode_return_disc,env60/episode_return,env22/episode_return,env63/episode_return_disc,env12/episode_return,env18/episode_return,env29/episode_return,env43/episode_return_disc,env70/episode_return,env75/episode_return_disc,env32/episode_return,env43/episode_return,env12/episode_return_disc,env53/episode_return_disc,env66/episode_return,env3/episode_return,eval/mean_ep_length,time/total_timesteps,eval/mean_reward,time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,train/approx_kl,train/explained_variance,train/loss,train/clip_range,train/policy_gradient_loss,train/clip_fraction,train/learning_rate,train/entropy_loss,train/n_updates,train/value_loss
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.225806474685669,5.075096607208252,3.3833975791931152,3.654069423675537,3.225806474685669,4.0,3.654069423675537,3.0303030014038086,2.9468302726745605,2.2837934494018555,4.761904716491699,3.846153736114502,2.9468302726745605,2.941176414489746,3.2625620365142822,2.7682344913482666,2.9468302726745605,20.0,2.702702760696411,2.777777671813965,2.1244590282440186,2.777777671813965,3.3833975791931152,2.468965768814087,2.7682344913482666,3.125,2.941176414489746,2.2837934494018555,4.152351379394531,3.4482758045196533,2.9468302726745605,4.166666507720947,2.6315789222717285,3.513528347015381,3.846153736114502,3.7037036418914795,3.045057773590088,3.3833975791931152,3.513528347015381,3.225806474685669,2.7682344913482666,2.6868157386779785,3.5714285373687744,2.537548303604126,2.857142925262451,18.270347595214844,3.150059938430786,2.941176414489746,2.5,3.8063223361968994,5.55555534362793,3.7037036418914795,2.8547418117523193,4.0,3.513528347015381,3.654069423675537,4.0,2.8547418117523193,4.350082874298096,2.4039931297302246,6.25,2.4039931297302246,2.468965768814087,5.709483623504639,2.6100494861602783,2.6868157386779785,2.537548303604126,3.225806474685669,2.9468302726745605,3.3333332538604736,5.373631477355957,3.045057773590088,2.537548303604126,3.7037036418914795,2.6868157386779785,2.6315789222717285,2.941176414489746,18.270347595214844,5.882352828979492,3.654069423675537,2.9468302726745605,3.225806474685669,4.350082874298096,3.2625620365142822,3.0303030014038086,2.8547418117523193,3.125,3.513528347015381,3.4482758045196533,3.125,3.3833975791931152,3.846153736114502,2.702702760696411,4.350082874298096,2.5,2.6868157386779785,2.6868157386779785,3.5714285373687744,3.5714285373687744,3.8063223361968994,2.3255813121795654,2.6868157386779785,3.4482758045196533,3.150059938430786,3.0303030014038086,2.2837934494018555,2.702702760696411,2.6868157386779785,4.0,20.0,3.846153736114502,3.125,2.8547418117523193,2.941176414489746,18.270347595214844,3.513528347015381,3.0303030014038086,4.34782600402832,3.846153736114502,2.857142925262451,3.125,2.6100494861602783,3.4482758045196533,2.777777671813965,2.941176414489746,3.513528347015381,3.846153736114502,4.761904716491699,3.7037036418914795,2.8547418117523193,2.468965768814087,4.0,3.150059938430786,3.2625620365142822,2.7682344913482666,3.846153736114502,3.9718146324157715,2.6315789222717285,3.150059938430786,2.5,3.3833975791931152,3.3333332538604736,3.3333332538604736,3.513528347015381,2.7682344913482666,3.7037036418914795,3.225806474685669,3.654069423675537,3.3333332538604736,20.0,4.545454502105713,3.654069423675537,4.761904716491699,2.4039931297302246,2.941176414489746,4.0,3.045057773590088,3.045057773590088,4.166666507720947,3.0303030014038086,10.0,3200,4.5266749200000005,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,,2,1566,2,4.78583695,10.0,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023884293,0.05399656295776367,3.6062097549438477,0.2,-0.042771573066602286,0.1721875033574179,0.0003,-6.596745383739472,8,11.300623369216918
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4.34782600402832,2.468965768814087,18.270347595214844,2.8547418117523193,5.882352828979492,2.941176414489746,2.6868157386779785,4.166666507720947,3.2625620365142822,2.22809100151062,4.0,3.0303030014038086,2.7682344913482666,2.941176414489746,2.537548303604126,5.373631477355957,2.6868157386779785,2.5641026496887207,2.5641026496887207,2.040816307067871,2.9468302726745605,2.702702760696411,10.150193214416504,2.9468302726745605,2.468965768814087,3.125,3.7037036418914795,3.045057773590088,3.045057773590088,2.5,3.9718146324157715,2.702702760696411,20.0,2.9468302726745605,3.4482758045196533,20.0,3.2625620365142822,18.270347595214844,2.175041437149048,2.941176414489746,3.8063223361968994,2.6868157386779785,3.4482758045196533,1.8643211126327515,20.0,3.150059938430786,3.2625620365142822,3.125,2.702702760696411,2.3423521518707275,2.702702760696411,2.941176414489746,3.045057773590088,3.125,3.3833975791931152,2.6868157386779785,3.0303030014038086,18.270347595214844,2.1244590282440186,18.270347595214844,2.5,2.537548303604126,4.807986259460449,2.2837934494018555,2.468965768814087,2.7682344913482666,2.6100494861602783,2.6315789222717285,5.373631477355957,4.545454502105713,9.135173797607422,2.6868157386779785,2.468965768814087,4.0,2.6868157386779785,2.777777671813965,11.11111068725586,2.3423521518707275,10.0,2.7682344913482666,2.4039931297302246,3.5714285373687744,3.3833975791931152,3.3833975791931152,2.857142925262451,2.8547418117523193,20.0,2.7682344913482666,2.941176414489746,4.761904716491699,2.6868157386779785,20.0,3.225806474685669,3.654069423675537,3.3333332538604736,3.3833975791931152,2.8547418117523193,3.7037036418914795,2.777777671813965,2.468965768814087,3.225806474685669,3.150059938430786,5.263157844543457,4.807986259460449,2.702702760696411,2.468965768814087,5.263157844543457,10.150193214416504,2.941176414489746,20.0,3.225806474685669,3.7037036418914795,3.3833975791931152,3.0303030014038086,18.270347595214844,3.150059938430786,5.882352828979492,4.0,2.3809523582458496,2.702702760696411,3.3333332538604736,18.270347595214844,3.5714285373687744,2.857142925262451,2.941176414489746,18.270347595214844,3.0303030014038086,2.3255813121795654,20.0,4.350082874298096,2.3423521518707275,3.0303030014038086,2.6868157386779785,3.150059938430786,2.6100494861602783,3.7037036418914795,3.654069423675537,2.777777671813965,2.2837934494018555,2.4390244483947754,3.654069423675537,3.5714285373687744,2.941176414489746,2.7682344913482666,11.418967247009277,11.11111068725586,3.0303030014038086,2.7682344913482666,5.882352828979492,3.4482758045196533,3.3333332538604736,2.4039931297302246,3.7037036418914795,2.537548303604126,3.4482758045196533,2.6315789222717285,5.373631477355957,4.152351379394531,2.5641026496887207,12.5,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.5,3.8063223361968994,3.150059938430786,2.7682344913482666,4.166666507720947,3.4482758045196533,3.150059938430786,2.702702760696411,2.7682344913482666,2.468965768814087,2.857142925262451,2.777777671813965,1.9031611680984497,2.702702760696411,2.9468302726745605,5.373631477355957,2.468965768814087,3.4482758045196533,2.6315789222717285,3.0303030014038086,2.3423521518707275,2.702702760696411,3.654069423675537,2.537548303604126,2.6868157386779785,2.857142925262451,3.3333332538604736,9.135173797607422,3.3833975791931152,3.5714285373687744,2.2837934494018555,3.7037036418914795,2.857142925262451,3.654069423675537,3.125,3.3333332538604736,4.567586898803711,3.045057773590088,2.175041437149048,2.702702760696411,2.468965768814087,2.468965768814087,4.545454502105713,2.7682344913482666,20.0,18.270347595214844,2.468965768814087,12.5,3.125,2.6100494861602783,4.166666507720947,3.125,2.468965768814087,3.0303030014038086,2.468965768814087,2.2837934494018555,20.0,18.270347595214844,3.2625620365142822,2.6100494861602783,2.702702760696411,2.8547418117523193,2.6868157386779785,2.468965768814087,2.468965768814087,3.2625620365142822,3.3833975791931152,20.0,3.8063223361968994,3.225806474685669,3.150059938430786,3.654069423675537,2.468965768814087,20.0,6.090115547180176,3.125,3.5714285373687744,3.150059938430786,3.4482758045196533,18.270347595214844,18.270347595214844,3.0303030014038086,3.045057773590088,5.373631477355957,4.545454502105713,2.6100494861602783,20.0,3.9718146324157715,3.0303030014038086,3.0303030014038086,2.8547418117523193,4.761904716491699,2.777777671813965,2.6100494861602783,10.0,3.045057773590088,11.418967247009277,5.882352828979492,3.225806474685669,3.3833975791931152,2.5641026496887207,11.418967247009277,3.5714285373687744,3.2625620365142822,2.941176414489746,2.8547418117523193,2.941176414489746,3.2625620365142822,2.5,2.5641026496887207,4.0,5.263157844543457,4.807986259460449,3.5714285373687744,2.3423521518707275,2.8547418117523193,5.882352828979492,4.34782600402832,2.3809523582458496,2.702702760696411,2.702702760696411,18.270347595214844,2.702702760696411,3.7037036418914795,6.666666507720947,4.350082874298096,4.34782600402832,3.5714285373687744,3.4482758045196533,2.7682344913482666,2.4039931297302246,3.4482758045196533,2.7682344913482666,4.152351379394531,4.152351379394531,2.702702760696411,3.9718146324157715,5.0,3.2625620365142822,2.702702760696411,18.270347595214844,5.0,4.0,2.537548303604126,2.6868157386779785,4.0,2.0833332538604736,3.150059938430786,2.6315789222717285,20.0,3.7037036418914795,3.045057773590088,3.3333332538604736,4.567586898803711,12.5,3.3333332538604736,2.4039931297302246,2.9468302726745605,2.857142925262451,2.941176414489746,10.0,4800,5.410946850000001,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800,,1,2440,3,4.9431994,10.0,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024586737,0.21654844284057617,5.609791278839111,0.2,-0.04918899677850277,0.19421875192783772,0.0003,-6.5061599016189575,12,10.090302956104278
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,20.0,2.1244590282440186,2.175041437149048,2.537548303604126,2.857142925262451,2.857142925262451,2.6100494861602783,2.702702760696411,18.270347595214844,2.7682344913482666,2.222222328186035,2.3809523582458496,3.513528347015381,2.5,18.270347595214844,2.6868157386779785,2.9468302726745605,2.857142925262451,2.702702760696411,2.0833332538604736,2.8547418117523193,2.3255813121795654,2.0761756896972656,2.6868157386779785,2.1244590282440186,2.4390244483947754,20.0,2.6868157386779785,3.9718146324157715,2.777777671813965,18.270347595214844,2.857142925262451,4.34782600402832,2.22809100151062,3.225806474685669,2.5641026496887207,3.9718146324157715,2.3423521518707275,3.150059938430786,3.225806474685669,2.468965768814087,2.2837934494018555,2.17391300201416,1.9031611680984497,10.0,2.468965768814087,18.270347595214844,3.225806474685669,3.125,4.807986259460449,2.3255813121795654,20.0,18.270347595214844,2.777777671813965,5.075096607208252,5.709483623504639,2.857142925262451,3.045057773590088,8.304702758789062,3.9718146324157715,20.0,3.045057773590088,18.270347595214844,18.270347595214844,2.8547418117523193,3.045057773590088,2.7682344913482666,2.6315789222717285,2.6100494861602783,5.263157844543457,2.6100494861602783,3.9718146324157715,2.1244590282440186,4.0,5.373631477355957,3.3333332538604736,3.5714285373687744,2.6100494861602783,2.857142925262451,2.6100494861602783,2.4039931297302246,20.0,3.150059938430786,3.8063223361968994,4.34782600402832,2.22809100151062,3.3333332538604736,2.4039931297302246,3.125,20.0,18.270347595214844,3.4482758045196533,2.941176414489746,2.030038595199585,2.941176414489746,18.270347595214844,2.9468302726745605,4.166666507720947,20.0,2.6100494861602783,3.125,2.8547418117523193,2.702702760696411,2.468965768814087,2.3255813121795654,2.8547418117523193,20.0,3.2625620365142822,6.25,5.0,2.4390244483947754,3.225806474685669,2.9468302726745605,3.3333332538604736,4.567586898803711,2.9468302726745605,2.941176414489746,3.3333332538604736,3.4482758045196533,3.125,20.0,9.135173797607422,20.0,3.0303030014038086,5.882352828979492,3.150059938430786,2.6315789222717285,9.090909004211426,2.3809523582458496,18.270347595214844,2.468965768814087,20.0,2.8547418117523193,1.9859073162078857,3.9718146324157715,5.55555534362793,3.045057773590088,3.125,2.537548303604126,3.0303030014038086,3.654069423675537,4.34782600402832,4.34782600402832,2.175041437149048,2.4039931297302246,2.2727272510528564,3.846153736114502,18.270347595214844,3.4482758045196533,2.702702760696411,4.34782600402832,2.22809100151062,3.4482758045196533,2.8547418117523193,3.125,2.4390244483947754,3.150059938430786,4.807986259460449,5.263157844543457,2.6315789222717285,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
